Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
638f717de7b74ef1e4fd219b,APPROVED,2022-12-06T16:44:49.917000Z,2022-12-06T16:52:54.208000Z,2022-12-06T16:52:54.818000,2022-12-06T16:52:54.705579Z,485,C1INRZ4D,233,English,44,Female,White,United States,United States,United States,English,No,Full-Time
638f71a89a859dc0143c421a,APPROVED,2022-12-06T16:45:33.042000Z,2022-12-06T17:26:14.952000Z,2022-12-06T17:26:15.403000,2022-12-06T17:26:15.342855Z,2442,C1INRZ4D,436,English,18,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638f71b06fa12c01c8a2a92d,APPROVED,2022-12-06T16:45:39.164000Z,2022-12-06T16:54:48.531000Z,2022-12-06T16:54:50.103000,2022-12-06T16:54:50.139908Z,550,C1INRZ4D,67,"English, French",19,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
638f71beb4eca295b672875f,APPROVED,2022-12-06T16:46:12.580000Z,2022-12-06T16:59:01.777000Z,2022-12-06T16:59:02.424000,2022-12-06T16:59:02.303658Z,770,C1INRZ4D,313,English,22,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
638f71ea293ddcb17d25e832,APPROVED,2022-12-06T16:46:37.158000Z,2022-12-06T16:59:07.591000Z,2022-12-06T16:59:08.078000,2022-12-06T16:59:08.004600Z,751,C1INRZ4D,842,"English, French, Japanese",30,Female,Mixed,United States,United States,United States,English,No,Full-Time
638f71f03023036f8197a447,APPROVED,2022-12-06T16:46:44.610000Z,2022-12-06T17:04:30.876000Z,2022-12-06T17:04:31.389000,2022-12-06T17:04:31.318138Z,1067,C1INRZ4D,599,English,58,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f71f9aeb7a04610128acd,APPROVED,2022-12-06T16:46:53.095000Z,2022-12-06T16:53:50.811000Z,2022-12-06T16:53:51.330000,2022-12-06T16:53:51.211933Z,418,C1INRZ4D,755,English,33,Male,White,United States,United States,United States,English,No,Full-Time
638f720d5f3a4059515833dd,APPROVED,2022-12-06T16:47:23.827000Z,2022-12-06T17:06:31.210000Z,2022-12-06T17:06:31.738000,2022-12-06T17:06:31.674447Z,1148,C1INRZ4D,552,English,55,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f72175e5f1d1387d65b5c,APPROVED,2022-12-06T16:47:24.117000Z,2022-12-06T16:59:22.782000Z,2022-12-06T16:59:23.312000,2022-12-06T16:59:23.249706Z,719,C1INRZ4D,318,English,26,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f723531d14278c583e5aa,APPROVED,2022-12-06T16:47:59.272000Z,2022-12-06T17:11:48.592000Z,2022-12-06T17:11:49.252000,2022-12-06T17:11:49.143547Z,1430,C1INRZ4D,2924,English,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f724c22debf3148ad5421,APPROVED,2022-12-06T16:48:15.424000Z,2022-12-06T16:59:24.174000Z,2022-12-06T16:59:24.702000,2022-12-06T16:59:24.628446Z,669,C1INRZ4D,686,English,33,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,Due to start a new job within the next month
638f724db04cbf7cf87e3713,APPROVED,2022-12-06T16:48:18.869000Z,2022-12-06T17:04:07.443000Z,2022-12-06T17:04:07.883000,2022-12-06T17:04:07.799665Z,949,C1INRZ4D,1724,English,63,Male,White,United States,United States,United States,English,No,Full-Time
638f724f09863895381188f7,APPROVED,2022-12-06T16:48:18.103000Z,2022-12-06T17:05:52.989000Z,2022-12-06T17:05:53.576000Z,2022-12-06T17:05:54.448451Z,1055,C1INRZ4D,2904,English,45,Male,White,United States,United States,United States,English,No,Full-Time
638f72577569f860401a199e,APPROVED,2022-12-06T16:49:43.404000Z,2022-12-06T17:07:50.025000Z,2022-12-06T17:07:50.472000,2022-12-06T17:07:50.413518Z,1087,C1INRZ4D,288,English,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f72593c9f4c7f01ccf1d7,APPROVED,2022-12-06T16:48:30.072000Z,2022-12-06T16:58:50.331000Z,2022-12-06T16:58:51.173000,2022-12-06T16:58:51.120091Z,621,C1INRZ4D,347,English,33,Male,Other,United States,United States,United States,English,Yes,Full-Time
638f72639630d87c2e5e1d5c,APPROVED,2022-12-06T16:48:39.419000Z,2022-12-06T17:02:13.299000Z,2022-12-06T17:02:14.294000Z,2022-12-06T17:02:14.804891Z,814,C1INRZ4D,72,English,37,Male,White,United States,United States,United States,English,No,Full-Time
638f726d434ff8dbf6198def,APPROVED,2022-12-06T16:48:47.529000Z,2022-12-06T17:14:10.460000Z,2022-12-06T17:14:11.105000,2022-12-06T17:14:11.015407Z,1523,C1INRZ4D,1577,English,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f726e723f3fc2f644dc53,APPROVED,2022-12-06T16:48:52.132000Z,2022-12-06T17:01:27.690000Z,2022-12-06T17:01:34.300000,2022-12-06T17:01:29.218319Z,756,C1INRZ4D,9,English,66,Female,White,United States,United States,United States,English,No,Full-Time
638f727e11f3212614d5bf31,APPROVED,2022-12-06T16:49:09.117000Z,2022-12-06T17:01:26.373000Z,2022-12-06T17:01:29.889000,2022-12-06T17:01:26.821598Z,738,C1INRZ4D,305,English,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f7288faa60723bcaf6f2d,APPROVED,2022-12-06T16:49:16.439000Z,2022-12-06T17:04:03.353000Z,2022-12-06T17:04:03.811000,2022-12-06T17:04:03.728664Z,887,C1INRZ4D,457,English,44,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f728aeab4304676920bac,APPROVED,2022-12-06T16:49:20.224000Z,2022-12-06T17:01:59.164000Z,2022-12-06T17:02:02.079000,2022-12-06T17:02:02.052424Z,759,C1INRZ4D,2285,English,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f7299a191b1bb7397a5d0,APPROVED,2022-12-06T16:49:34.831000Z,2022-12-06T17:06:18.902000Z,2022-12-06T17:06:19.487000,2022-12-06T17:06:19.394993Z,1005,C1INRZ4D,1148,English,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f72a03bb600e45e44dc42,APPROVED,2022-12-06T16:49:39.537000Z,2022-12-06T17:03:18.767000Z,2022-12-06T17:03:20.467000,2022-12-06T17:03:19.295439Z,820,C1INRZ4D,1823,English,31,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f72a092f185cd21251a35,APPROVED,2022-12-06T16:49:40.421000Z,2022-12-06T16:59:43.893000Z,2022-12-06T16:59:44.669000,2022-12-06T16:59:44.601247Z,604,C1INRZ4D,721,English,24,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f72b017752d982485feaa,APPROVED,2022-12-06T16:57:06.598000Z,2022-12-06T17:27:16.189000Z,2022-12-06T17:27:16.724000,2022-12-06T17:27:16.598732Z,1810,C1INRZ4D,555,English,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f72b5294c7fe5abfd219c,APPROVED,2022-12-06T16:50:00.027000Z,2022-12-06T16:56:38.986000Z,2022-12-06T16:56:41.208000,2022-12-06T16:56:41.109974Z,399,C1INRZ4D,217,English,23,Female,White,United States,United States,United States,English,No,Full-Time
638f72bd9979eaceff4f52fb,APPROVED,2022-12-06T16:50:10.001000Z,2022-12-06T17:15:11.260000Z,2022-12-06T17:15:11.839000,2022-12-06T17:15:11.753337Z,1502,C1INRZ4D,21,English,66,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
638f72d7fb615a20b0602274,APPROVED,2022-12-06T16:50:37.289000Z,2022-12-06T17:02:42.545000Z,2022-12-06T17:02:43.093000,2022-12-06T17:02:43.032054Z,726,C1INRZ4D,3558,English,75,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f72dd8905832b35d5bf97,APPROVED,2022-12-06T16:50:40.508000Z,2022-12-06T17:01:07.725000Z,2022-12-06T17:01:08.217000,2022-12-06T17:01:08.142885Z,628,C1INRZ4D,1430,English,35,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
638f72e336b29ade21510c80,APPROVED,2022-12-06T16:50:51.638000Z,2022-12-06T17:15:01.055000Z,2022-12-06T17:15:01.580000,2022-12-06T17:15:01.499911Z,1450,C1INRZ4D,1543,English,68,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f72eac63e8094bda2a8cb,APPROVED,2022-12-06T16:50:53.706000Z,2022-12-06T17:03:50.627000Z,2022-12-06T17:03:51.213000,2022-12-06T17:03:51.149645Z,777,C1INRZ4D,3868,English,73,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f72f0e60d7e10d7d5bfbb,APPROVED,2022-12-06T16:51:01.521000Z,2022-12-06T17:10:29.328000Z,2022-12-06T17:10:29.813000,2022-12-06T17:10:29.726311Z,1168,C1INRZ4D,1476,English,35,Female,White,United States,United States,United States,English,No,Full-Time
638f72ff1507121cc34af80d,APPROVED,2022-12-06T16:51:22.668000Z,2022-12-06T17:07:59.059000Z,2022-12-06T17:07:59.680000,2022-12-06T17:07:59.586550Z,997,C1INRZ4D,3232,English,35,Female,White,United States,United States,United States,English,No,Part-Time
638f7303ee79b61d074c923e,APPROVED,2022-12-06T16:51:21.689000Z,2022-12-06T17:10:46.862000Z,2022-12-06T17:10:47.730000,2022-12-06T17:10:47.671597Z,1166,C1INRZ4D,710,English,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f730b0299d2f77122a6a3,APPROVED,2022-12-06T16:51:27.812000Z,2022-12-06T16:59:28.153000Z,2022-12-06T16:59:28.594000,2022-12-06T16:59:28.530372Z,481,C1INRZ4D,3339,English,50,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f730cf89e5a38d4e9f3fb,APPROVED,2022-12-06T16:51:32.879000Z,2022-12-06T17:02:31.743000Z,2022-12-06T17:02:37.260000,2022-12-06T17:02:32.114749Z,659,C1INRZ4D,2733,English,37,Female,Mixed,United States,United States,United States,English,No,Full-Time
638f7311c4af99c823aa5deb,APPROVED,2022-12-06T16:51:31.825000Z,2022-12-06T17:01:04.298000Z,2022-12-06T17:01:04.829000,2022-12-06T17:01:04.753861Z,573,C1INRZ4D,832,English,52,Male,Other,United States,United States,United States,Spanish,No,Unemployed (and job seeking)
638f7312abeadf0106ade2f0,APPROVED,2022-12-06T16:51:32.388000Z,2022-12-06T17:08:45.817000Z,2022-12-06T17:08:46.590000,2022-12-06T17:08:46.520806Z,1034,C1INRZ4D,576,English,22,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f731992f185cd21251a3e,APPROVED,2022-12-06T16:51:55.403000Z,2022-12-06T17:05:59.689000Z,2022-12-06T17:06:00.188000,2022-12-06T17:06:00.119000Z,845,C1INRZ4D,1719,"French, German, Italian, Portuguese, Spanish, English",34,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f731ef734e6bc1b58340e,APPROVED,2022-12-06T16:51:44.721000Z,2022-12-06T17:09:53.557000Z,2022-12-06T17:09:54.078000,2022-12-06T17:09:54.001802Z,1089,C1INRZ4D,3474,English,36,Male,White,United States,United States,United States,English,No,Full-Time
638f731faeb7a04610128ae4,APPROVED,2022-12-06T16:51:48.647000Z,2022-12-06T17:05:32.019000Z,2022-12-06T17:05:33.460000,2022-12-06T17:05:32.408253Z,824,C1INRZ4D,2058,English,62,Male,Other,United States,United States,United States,English,No,DATA_EXPIRED
638f7320b2fe6148ac10215e,APPROVED,2022-12-06T16:51:49.739000Z,2022-12-06T17:05:38.904000Z,2022-12-06T17:05:39.454000,2022-12-06T17:05:39.338083Z,830,C1INRZ4D,287,English,35,Male,Asian,United States,United States,United States,English,No,Full-Time
638f7325a191b1bb7397a5da,APPROVED,2022-12-06T16:59:21.502000Z,2022-12-06T17:17:06.493000Z,2022-12-06T17:17:06.979000,2022-12-06T17:17:06.920967Z,1065,C1INRZ4D,1413,English,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f732bd3ae3e4f344eaea9,APPROVED,2022-12-06T16:52:02.032000Z,2022-12-06T17:04:06.501000Z,2022-12-06T17:04:06.998000,2022-12-06T17:04:06.882769Z,725,C1INRZ4D,193,English,26,Female,White,United States,United States,United States,English,No,Full-Time
638f732d548ab29a42ccf1a9,APPROVED,2022-12-06T16:52:00.959000Z,2022-12-06T17:05:40.536000Z,2022-12-06T17:05:43.246000,2022-12-06T17:05:43.129932Z,820,C1INRZ4D,3507,English,38,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
638f7338cc3a894824f92508,APPROVED,2022-12-06T16:52:11.121000Z,2022-12-06T17:00:55.680000Z,2022-12-06T17:00:56.222000,2022-12-06T17:00:56.128289Z,525,C1INRZ4D,6,English,24,Male,White,United States,United States,United States,French,Yes,Unemployed (and job seeking)
638f734914d015226a85fe93,APPROVED,2022-12-06T16:52:27.450000Z,2022-12-06T17:04:44.803000Z,2022-12-06T17:04:45.311000,2022-12-06T17:04:45.198465Z,738,C1INRZ4D,2050,English,30,Male,White,United States,United States,United States,English,No,Other
638f7391755f8690f2ccf1af,APPROVED,2022-12-06T16:53:41.150000Z,2022-12-06T17:13:32.770000Z,2022-12-06T17:13:33.301000,2022-12-06T17:13:33.208264Z,1192,C1INRZ4D,1292,English,48,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
638f73ace7f82d60074af812,APPROVED,2022-12-06T16:54:07.667000Z,2022-12-06T17:04:22.031000Z,2022-12-06T17:04:22.588000,2022-12-06T17:04:22.486789Z,615,C1INRZ4D,183,English,19,Male,Mixed,United States,United States,United States,English,Yes,Other
638f73c4d2f7cb19861a1950,APPROVED,2022-12-06T16:54:33.596000Z,2022-12-06T17:10:56.627000Z,2022-12-06T17:10:57.080000,2022-12-06T17:10:56.990355Z,984,C1INRZ4D,872,English,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f73c4ee4dd014a818471d,APPROVED,2022-12-06T16:54:33.450000Z,2022-12-06T17:07:13.616000Z,2022-12-06T17:07:14.119000,2022-12-06T17:07:14.044274Z,761,C1INRZ4D,705,English,23,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
638f73cb2034fb323d4f52f9,APPROVED,2022-12-06T16:54:38.923000Z,2022-12-06T17:11:22.326000Z,2022-12-06T17:11:22.810000,2022-12-06T17:11:22.747635Z,1004,C1INRZ4D,1845,"Spanish, English",42,Male,White,United States,United States,United States,English,No,Full-Time
638f73e1ffd2d9e391054fb4,APPROVED,2022-12-06T16:55:00.347000Z,2022-12-06T17:04:14.854000Z,2022-12-06T17:04:15.358000,2022-12-06T17:04:15.278850Z,555,C1INRZ4D,169,English,26,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
638f73eaa191b1bb7397a5eb,APPROVED,2022-12-06T16:55:09.897000Z,2022-12-06T17:23:20.872000Z,2022-12-06T17:23:24.631000,2022-12-06T17:23:24.614305Z,1691,C1INRZ4D,726,"English, Spanish",22,Male,White,United States,United States,United States,English,No,Full-Time
638f74111c2705e11997a622,APPROVED,2022-12-06T16:55:50.423000Z,2022-12-06T17:09:57.938000Z,2022-12-06T17:09:58.486000,2022-12-06T17:09:58.401366Z,848,C1INRZ4D,1541,English,56,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638f743d6d84f4ca4ee9f422,APPROVED,2022-12-06T16:56:33.708000Z,2022-12-06T17:11:17.920000Z,2022-12-06T17:11:18.396000,2022-12-06T17:11:18.331514Z,885,C1INRZ4D,812,English,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
638f744eeca923894c19e8f1,APPROVED,2022-12-06T16:56:53.951000Z,2022-12-06T17:11:25.625000Z,2022-12-06T17:11:26.150000,2022-12-06T17:11:26.071318Z,872,C1INRZ4D,348,English,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f7459294c7fe5abfd21c3,APPROVED,2022-12-06T16:57:00.950000Z,2022-12-06T17:07:09.282000Z,2022-12-06T17:07:10.045000,2022-12-06T17:07:09.969799Z,609,C1INRZ4D,676,English,41,Male,White,United States,United States,United States,English,No,Full-Time
638f74740986389538118927,APPROVED,2022-12-06T16:57:28.095000Z,2022-12-06T17:04:12.888000Z,2022-12-06T17:04:13.329000,2022-12-06T17:04:13.267665Z,405,C1INRZ4D,819,English,40,Male,White,United States,United States,United States,English,No,Full-Time
638f7488063434274d06a663,APPROVED,2022-12-06T16:57:47.245000Z,2022-12-06T17:12:04.159000Z,2022-12-06T17:12:04.609000,2022-12-06T17:12:04.553794Z,857,C1INRZ4D,589,English,23,Male,White,United States,United States,United States,English,Yes,Part-Time
638f7495faa60723bcaf6f51,APPROVED,2022-12-06T16:58:02.127000Z,2022-12-06T17:16:59.850000Z,2022-12-06T17:17:00.436000,2022-12-06T17:17:00.354792Z,1138,C1INRZ4D,1153,English,52,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f74a9f36c3574ac7e36ea,APPROVED,2022-12-06T16:58:24.307000Z,2022-12-06T17:13:25.270000Z,2022-12-06T17:13:26.238000,2022-12-06T17:13:26.154389Z,901,C1INRZ4D,1687,English,52,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f74bc61d54a74ee72879f,APPROVED,2022-12-06T16:58:38.668000Z,2022-12-06T17:10:19.938000Z,2022-12-06T17:10:20.395000,2022-12-06T17:10:20.329644Z,702,C1INRZ4D,631,English,43,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f74c29701626a747a6139,APPROVED,2022-12-06T16:58:44.889000Z,2022-12-06T17:08:27.248000Z,2022-12-06T17:08:27.715000,2022-12-06T17:08:27.686421Z,583,C1INRZ4D,324,English,23,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f74da684ac193e7fd21ea,APPROVED,2022-12-06T16:59:12.021000Z,2022-12-06T17:08:47.989000Z,2022-12-06T17:08:49.832000,2022-12-06T17:08:49.746900Z,576,C1INRZ4D,259,"English, Japanese, Spanish",24,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f75195172b70dbbbda1ee,APPROVED,2022-12-06T17:00:09.070000Z,2022-12-06T17:06:47.241000Z,2022-12-06T17:06:47.798000,2022-12-06T17:06:47.680987Z,399,C1INRZ4D,1935,English,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f7527115e43c8f04e3b00,APPROVED,2022-12-06T17:00:27.548000Z,2022-12-06T17:09:19.631000Z,2022-12-06T17:09:20.108000,2022-12-06T17:09:20.046435Z,533,C1INRZ4D,557,English,29,Male,White,United States,United States,United States,English,Yes,Full-Time
638f753014d015226a85feb0,APPROVED,2022-12-06T17:00:34.697000Z,2022-12-06T17:13:12.564000Z,2022-12-06T17:13:13.024000,2022-12-06T17:13:12.953323Z,758,C1INRZ4D,1624,English,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f7535b565f58acc8b031e,APPROVED,2022-12-06T17:00:39.891000Z,2022-12-06T17:26:38.359000Z,2022-12-06T17:26:38.830000Z,2022-12-06T17:26:39.441833Z,1559,C1INRZ4D,1069,English,24,Male,Black,United States,United States,United States,English,Yes,Part-Time
638f753923dab945a20f9fe8,APPROVED,2022-12-06T17:00:45.575000Z,2022-12-06T17:11:54.692000Z,2022-12-06T17:11:55.834000,2022-12-06T17:11:55.702122Z,670,C1INRZ4D,1568,English,26,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f753ee8a228db27f80e01,APPROVED,2022-12-06T17:01:02.749000Z,2022-12-06T17:27:09.291000Z,2022-12-06T17:27:09.809000,2022-12-06T17:27:09.739024Z,1567,C1INRZ4D,1309,English,59,Male,White,United Kingdom,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f754f610e561f5a8b033c,APPROVED,2022-12-06T17:01:06.163000Z,2022-12-06T17:12:09.163000Z,2022-12-06T17:12:09.665000,2022-12-06T17:12:09.593714Z,663,C1INRZ4D,190,English,32,Male,White,United States,United States,United States,English,No,Full-Time
638f754fcc36eb4c0f16f098,APPROVED,2022-12-06T17:01:28.811000Z,2022-12-06T17:12:01.767000Z,2022-12-06T17:12:02.281000,2022-12-06T17:12:02.197515Z,633,C1INRZ4D,2189,English,28,Male,White,United States,United States,United States,English,Yes,Part-Time
638f791ed7c140343460228c,APPROVED,2022-12-06T17:17:38.773000Z,2022-12-06T17:28:04.928000Z,2022-12-06T17:28:05.521000,2022-12-06T17:28:05.403269Z,627,C1INRZ4D,1127,English,47,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
638f7a15a6153f23e272875c,APPROVED,2022-12-06T17:23:30.823000Z,2022-12-06T17:31:00.940000Z,2022-12-06T17:31:01.780000,2022-12-06T17:31:01.718263Z,451,C1INRZ4D,1060,English,37,Male,White,United States,United States,United States,English,No,Full-Time
638f7a1c3a7cf8df991188db,APPROVED,2022-12-06T17:21:35.741000Z,2022-12-06T17:33:35.330000Z,2022-12-06T17:33:35.840000,2022-12-06T17:33:35.774980Z,720,C1INRZ4D,283,English,29,Male,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
